"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID"
"CHEMBL477411";"";"0";"379.46";"0";"3.69";"11f";"O=c1cc(-c2ccccc2)c2ccc(OCC(O)CN3CCCCC3)cc2o1";"Emax";"'='";"100.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL991562";"Antagonist activity at histamine H1 receptor in guinea pig ileum assessed as inhibition of histamine-induced contractions at 0.1 mg/ml relative to control";"F";"BAO_0000221";"tissue-based format";"Cavia porcellus";"CHEMBL3638244";"Ileum";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1144223";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2008";""
"CHEMBL26555";"";"0";"267.13";"0";"1.74";"33";"NCCc1c[nH]c(-c2cncc(Br)c2)n1";"pD2";"'='";"6.54";"";"";"";"";"";"";"";"";"";"False";"CHEMBL699467";"Contractile effect on isolated guinea pig ileal segments by H1 (histamine) receptor agonism.";"F";"BAO_0000019";"assay format";"Cavia porcellus";"";"";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1128295";"1";"Scientific Literature";"J. Med. Chem.";"1995";""
"CHEMBL18060";"";"0";"302.42";"0";"2.21";"58";"CCOCCn1c(N2CCN(CC)CC2)nc2ccccc21";"IC50";"'='";"18.0";"nM";"7.75";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL686663";"In vitro inhibition of histamine-induced contractions in guinea pig ileum";"F";"BAO_0000221";"tissue-based format";"Cavia porcellus";"CHEMBL3638244";"Ileum";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1123303";"1";"Scientific Literature";"J. Med. Chem.";"1986";""
"CHEMBL24316";"";"0";"187.25";"0";"1.58";"34";"NCCc1c[nH]c(-c2ccccc2)n1";"Intrinsic activity";"'='";"1.0";"";"";"";"";"";"";"";"";"";"False";"CHEMBL692566";"H1-Histamine receptor agonism on guinea pig ileum as intrinsic activity given as 1.0 with respect to histamine (paired 't'test; p>0.05).";"F";"BAO_0000221";"tissue-based format";"Cavia porcellus";"CHEMBL3638244";"Ileum";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1128295";"1";"Scientific Literature";"J. Med. Chem.";"1995";""
"CHEMBL24316";"";"0";"187.25";"0";"1.58";"34";"NCCc1c[nH]c(-c2ccccc2)n1";"pKb";"'='";"9.1";"";"";"";"";"";"";"";"";"";"False";"CHEMBL696929";"Contractile effects on guinea pig aorta as histamine H1 receptor agonism";"F";"BAO_0000221";"tissue-based format";"Cavia porcellus";"CHEMBL3638186";"Aorta";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1128295";"1";"Scientific Literature";"J. Med. Chem.";"1995";""
"CHEMBL1172";"DESLORATADINE";"4";"310.83";"0";"4.02";"2";"Clc1ccc2c(c1)CCc1cccnc1C2=C1CCNCC1";"Inhibition";"'='";"77.71";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL1066826";"Antagonist activity at histamine H1 receptor in Dunkin-Hartley guinea pig ileum assessed as inhibition of histamine-induced contractions at 10 umol/L";"F";"BAO_0000221";"tissue-based format";"Cavia porcellus";"CHEMBL3638244";"Ileum";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1156917";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2010";""
"CHEMBL1172";"DESLORATADINE";"4";"310.83";"0";"4.02";"2";"Clc1ccc2c(c1)CCc1cccnc1C2=C1CCNCC1";"Inhibition";"'='";"80.44";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL1066827";"Antagonist activity at histamine H1 receptor in Dunkin-Hartley guinea pig ileum assessed as inhibition of histamine-induced contractions at 30 umol/L";"F";"BAO_0000221";"tissue-based format";"Cavia porcellus";"CHEMBL3638244";"Ileum";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1156917";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2010";""
"CHEMBL278457";"";"0";"300.45";"0";"3.37";"31";"CCCCCCn1c(N2CCN(C)CC2)nc2ccccc21";"IC50";"'='";"26.0";"nM";"7.58";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL686663";"In vitro inhibition of histamine-induced contractions in guinea pig ileum";"F";"BAO_0000221";"tissue-based format";"Cavia porcellus";"CHEMBL3638244";"Ileum";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1123303";"1";"Scientific Literature";"J. Med. Chem.";"1986";""
"CHEMBL280255";"";"0";"378.52";"0";"3.44";"65";"CCOCCn1c(N2CCN(CCc3ccccc3)CC2)nc2ccccc21";"IC50";"'='";"31.0";"nM";"7.51";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL686663";"In vitro inhibition of histamine-induced contractions in guinea pig ileum";"F";"BAO_0000221";"tissue-based format";"Cavia porcellus";"CHEMBL3638244";"Ileum";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1123303";"1";"Scientific Literature";"J. Med. Chem.";"1986";""
"CHEMBL61852";"";"0";"379.48";"0";"3.82";"76";"N=C(NCCCc1c[nH]cn1)NCCC(c1ccccc1)c1ccc(F)cc1";"Kd";"'='";"34.67";"nM";"7.46";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL883998";"Antagonist activity at histamine H1 receptor against histamine in isolated ileum of guinea pig.";"F";"BAO_0000221";"tissue-based format";"Cavia porcellus";"CHEMBL3638244";"Ileum";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1124639";"1";"Scientific Literature";"J. Med. Chem.";"1989";""
"CHEMBL2283395";"";"0";"343.41";"0";"0.76";"8d";"CN1CCN(c2nc3sc4ccccc4n3c(=O)c2C(N)=O)CC1";"IC50";"'='";"0.000498";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"False";"CHEMBL3077728";"Inhibition of H1 receptor in Cavia porcellus (guinea pig) ileum assessed as inhibition of histamine-induced contraction";"B";"BAO_0000221";"tissue-based format";"Cavia porcellus";"CHEMBL3638244";"Ileum";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL3044837";"1";"Scientific Literature";"Med Chem Res";"2013";""
"CHEMBL115169";"";"0";"415.45";"0";"2.66";"9";"O=C(O)/C=C\C(=O)O.O=C(c1ccc(OCCCc2c[nH]cn2)cc1)N1CCCC1";"Kd";"'='";"12589.25";"nM";"4.90";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL857122";"Histamine H1-receptor activity on isolated guinea pig ileum";"F";"BAO_0000221";"tissue-based format";"Cavia porcellus";"CHEMBL3638244";"Ileum";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1132948";"1";"Scientific Literature";"J. Med. Chem.";"2000";""
"CHEMBL60006";"";"0";"377.50";"0";"2.45";"60";"N/C(=N\CCC(c1cccc(N)c1)c1ccccn1)NCCCc1c[nH]cn1";"Kd";"'='";"851.14";"nM";"6.07";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL883998";"Antagonist activity at histamine H1 receptor against histamine in isolated ileum of guinea pig.";"F";"BAO_0000221";"tissue-based format";"Cavia porcellus";"CHEMBL3638244";"Ileum";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1124639";"1";"Scientific Literature";"J. Med. Chem.";"1989";""
"CHEMBL16639";"";"0";"287.36";"0";"2.70";"40";"O=C(NCCCc1ccccc1)OCCCc1c[nH]cn1";"Ki";"'='";"79432.82";"nM";"4.10";"";"";"UO_0000065";"14.27";"0.27";"1.40";"6.12";"False";"CHEMBL859310";"Binding affinity against H1 receptor of Guinea pig ileum";"B";"BAO_0000221";"tissue-based format";"Cavia porcellus";"CHEMBL3638244";"Ileum";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1129754";"1";"Scientific Literature";"J. Med. Chem.";"1996";""
"CHEMBL1258671";"";"0";"366.43";"0";"2.85";"17";"CCCCN1CCC(COC(=O)c2cc(F)c(N)c3c2OCCO3)CC1";"Ki";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL1259913";"Binding affinity to guinea pig histamine H1 receptor";"B";"BAO_0000357";"single protein format";"Cavia porcellus";"";"";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1255169";"1";"Scientific Literature";"J. Med. Chem.";"2010";""
"CHEMBL477410";"";"0";"381.43";"0";"2.53";"11e";"O=c1cc(-c2ccccc2)c2ccc(OCC(O)CN3CCOCC3)cc2o1";"EC50";"'='";"0.0055";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL991559";"Antagonist activity at histamine H1 receptor in guinea pig ileum assessed as inhibition of histamine-induced contractions at 0.1 mg/ml";"F";"BAO_0000221";"tissue-based format";"Cavia porcellus";"CHEMBL3638244";"Ileum";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1144223";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2008";""
"CHEMBL477800";"";"0";"486.57";"0";"4.03";"11k";"COc1ccccc1N1CCN(CC(O)COc2ccc3c(-c4ccccc4)cc(=O)oc3c2)CC1";"EC50";"'='";"0.0062";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL991560";"Antagonist activity at histamine H1 receptor in guinea pig ileum assessed as inhibition of histamine-induced contractions at 0.5 mg/ml";"F";"BAO_0000221";"tissue-based format";"Cavia porcellus";"CHEMBL3638244";"Ileum";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1144223";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2008";""
"CHEMBL478247";"";"0";"353.42";"0";"3.20";"11a";"CCCNCC(O)COc1ccc2c(-c3ccccc3)cc(=O)oc2c1";"EC50";"'='";"0.0063";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL991560";"Antagonist activity at histamine H1 receptor in guinea pig ileum assessed as inhibition of histamine-induced contractions at 0.5 mg/ml";"F";"BAO_0000221";"tissue-based format";"Cavia porcellus";"CHEMBL3638244";"Ileum";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1144223";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2008";""
"CHEMBL477800";"";"0";"486.57";"0";"4.03";"11k";"COc1ccccc1N1CCN(CC(O)COc2ccc3c(-c4ccccc4)cc(=O)oc3c2)CC1";"EC50";"'='";"0.0089";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL991561";"Antagonist activity at histamine H1 receptor in guinea pig ileum assessed as inhibition of histamine-induced contractions at 1.0 mg/ml";"F";"BAO_0000221";"tissue-based format";"Cavia porcellus";"CHEMBL3638244";"Ileum";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1144223";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2008";""
"CHEMBL477410";"";"0";"381.43";"0";"2.53";"11e";"O=c1cc(-c2ccccc2)c2ccc(OCC(O)CN3CCOCC3)cc2o1";"EC50";"'='";"0.0083";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL991561";"Antagonist activity at histamine H1 receptor in guinea pig ileum assessed as inhibition of histamine-induced contractions at 1.0 mg/ml";"F";"BAO_0000221";"tissue-based format";"Cavia porcellus";"CHEMBL3638244";"Ileum";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1144223";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2008";""
"CHEMBL477799";"";"0";"456.54";"0";"4.02";"11i";"O=c1cc(-c2ccccc2)c2ccc(OCC(O)CN3CCN(c4ccccc4)CC3)cc2o1";"EC50";"'='";"0.0063";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL991560";"Antagonist activity at histamine H1 receptor in guinea pig ileum assessed as inhibition of histamine-induced contractions at 0.5 mg/ml";"F";"BAO_0000221";"tissue-based format";"Cavia porcellus";"CHEMBL3638244";"Ileum";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1144223";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2008";""
"CHEMBL518264";"";"0";"317.39";"0";"2.33";"8c";"Cc1cc(=O)oc2ccc(OCC(O)CN3CCCCC3)cc12";"EC50";"'='";"0.0065";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL991560";"Antagonist activity at histamine H1 receptor in guinea pig ileum assessed as inhibition of histamine-induced contractions at 0.5 mg/ml";"F";"BAO_0000221";"tissue-based format";"Cavia porcellus";"CHEMBL3638244";"Ileum";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1144223";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2008";""
"CHEMBL517509";"";"0";"332.40";"0";"1.09";"8f";"Cc1cc(=O)oc2ccc(OCC(O)CN3CCN(C)CC3)cc12";"EC50";"'='";"0.0081";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL991561";"Antagonist activity at histamine H1 receptor in guinea pig ileum assessed as inhibition of histamine-induced contractions at 1.0 mg/ml";"F";"BAO_0000221";"tissue-based format";"Cavia porcellus";"CHEMBL3638244";"Ileum";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1144223";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2008";""
"CHEMBL183168";"";"0";"455.00";"1";"6.05";"11";"CCCCn1cc(C2CCN(CCOc3cc(Cl)ccc3C(=O)O)CC2)c2ccccc21";"IC50";"'='";"120.0";"nM";"6.92";"";"";"UO_0000065";"15.21";"0.30";"0.87";"12.65";"False";"CHEMBL833040";"Inhibitory concentration against histamine-H1 receptor";"B";"BAO_0000357";"single protein format";"Cavia porcellus";"";"";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1141896";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2005";""
"CHEMBL2262482";"";"0";"225.20";"0";"-1.43";"27";"O=C1NC(=O)C(=CN2CCOCC2)C(=O)N1";"Inhibition";"'='";"100.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL3057697";"Inhibition of H1 receptor in Cavia porcellus Hartley (guinea pig) ileum assessed as inhibition of histamine-induced spasms incubated at 10 '-2 M 2 min prior histamine-challenge";"B";"BAO_0000221";"tissue-based format";"Cavia porcellus";"CHEMBL3638244";"Ileum";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL3046530";"1";"Scientific Literature";"Med Chem Res";"2009";""
"CHEMBL1880624";"";"0";"237.26";"0";"0.16";"23";"O=C1NC(=O)C(=CNC2CCCCC2)C(=O)N1";"Inhibition";"'='";"100.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL3057697";"Inhibition of H1 receptor in Cavia porcellus Hartley (guinea pig) ileum assessed as inhibition of histamine-induced spasms incubated at 10 '-2 M 2 min prior histamine-challenge";"B";"BAO_0000221";"tissue-based format";"Cavia porcellus";"CHEMBL3638244";"Ileum";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL3046530";"1";"Scientific Literature";"Med Chem Res";"2009";""
"CHEMBL2262478";"";"0";"221.26";"0";"0.72";"10";"CC(CO)(CO)Nc1nc2ccccc2[nH]1";"Inhibition";"'='";"29.6";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL3057700";"Inhibition of H1 receptor in Cavia porcellus Hartley (guinea pig) ileum assessed as inhibition of histamine-induced spasms incubated at 10 '-5 M 2 min prior histamine-challenge";"B";"BAO_0000221";"tissue-based format";"Cavia porcellus";"CHEMBL3638244";"Ileum";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL3046530";"1";"Scientific Literature";"Med Chem Res";"2009";""
"CHEMBL2262482";"";"0";"225.20";"0";"-1.43";"27";"O=C1NC(=O)C(=CN2CCOCC2)C(=O)N1";"Inhibition";"'='";"12.8";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL3064680";"Inhibition of H1 receptor in Cavia porcellus Hartley (guinea pig) ileum assessed as inhibition of histamine-induced spasms incubated at 10 '-6 M 2 min prior histamine-challenge";"B";"BAO_0000221";"tissue-based format";"Cavia porcellus";"CHEMBL3638244";"Ileum";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL3046530";"1";"Scientific Literature";"Med Chem Res";"2009";""
"CHEMBL2262478";"";"0";"221.26";"0";"0.72";"10";"CC(CO)(CO)Nc1nc2ccccc2[nH]1";"Inhibition";"'='";"7.16";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL3064680";"Inhibition of H1 receptor in Cavia porcellus Hartley (guinea pig) ileum assessed as inhibition of histamine-induced spasms incubated at 10 '-6 M 2 min prior histamine-challenge";"B";"BAO_0000221";"tissue-based format";"Cavia porcellus";"CHEMBL3638244";"Ileum";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL3046530";"1";"Scientific Literature";"Med Chem Res";"2009";""
"CHEMBL1934062";"";"0";"482.71";"1";"7.72";"21";"C[C@H]1CCCN1[C@H](CCCOc1ccccc1)c1ccc(-c2ccc(CN3CCCCC3)cc2)cc1";"Activity";"";"";"";"";"";"Not Active";"";"";"";"";"";"False";"CHEMBL1936877";"Antagonist activity at histamine H1 receptor in guinea pig longitudinally mounted ileum assessed as changes in rate of spontaneous beating up to 10 uM by cardiotachograph analysis";"F";"BAO_0000221";"tissue-based format";"Cavia porcellus";"CHEMBL3638244";"Ileum";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1932989";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2012";""
"CHEMBL836";"TAMSULOSIN";"4";"408.52";"0";"2.34";"32, Tamulosin";"CCOc1ccccc1OCCN[C@H](C)Cc1ccc(OC)c(S(N)(=O)=O)c1";"Inhibition";"'='";"18.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL693833";"Compound at 1 uM was tested for the inhibition of radioligand [3H]pyrilamine binding to central histamine H1 receptor in guinea pig brain";"B";"BAO_0000019";"assay format";"Cavia porcellus";"";"";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1133729";"1";"Scientific Literature";"J. Med. Chem.";"2000";""
"CHEMBL158186";"";"0";"341.36";"0";"1.87";"8";"CCCCNC(=O)OCCCc1c[nH]cn1.O=C(O)/C=C/C(=O)O";"pKB";"'='";"3.8";"";"";"";"";"";"";"";"";"";"False";"CHEMBL699476";"Activity against Histamine H1 receptor of guinea pig ileum";"F";"BAO_0000221";"tissue-based format";"Cavia porcellus";"CHEMBL3638244";"Ileum";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1132581";"1";"Scientific Literature";"J. Med. Chem.";"1999";""
"CHEMBL154478";"";"0";"383.45";"0";"3.04";"26";"CCCCCCCNC(=O)OCCCc1c[nH]cn1.O=C(O)/C=C/C(=O)O";"pKB";"'='";"4.8";"";"";"";"";"";"";"";"";"";"False";"CHEMBL699476";"Activity against Histamine H1 receptor of guinea pig ileum";"F";"BAO_0000221";"tissue-based format";"Cavia porcellus";"CHEMBL3638244";"Ileum";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1132581";"1";"Scientific Literature";"J. Med. Chem.";"1999";""
"CHEMBL56710";"";"0";"470.59";"1";"5.76";"52";"O=C(CCCN1CCC(Nc2nc3ccccc3n2Cc2ccccc2)CC1)c1ccc(F)cc1";"A10";"'='";"0.025";"mg l-1";"";"";"";"";"";"";"";"";"False";"CHEMBL685900";"In vitro inhibition of histamine(H1) induced contraction of guinea pig ileum.";"F";"BAO_0000221";"tissue-based format";"Cavia porcellus";"CHEMBL3638244";"Ileum";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1122877";"1";"Scientific Literature";"J. Med. Chem.";"1985";""
"CHEMBL64263";"";"0";"467.47";"0";"3.04";"7";"O=C(O)/C=C/C(=O)O.O=C(O)c1ccc2c(c1)/C(=C/CN1CCOCC1)c1ccccc1CO2";"Inhibition";"'='";"19.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL694465";"The compound was tested in vitro for binding affinity against histamine H1 receptor from guinea pig cerebellum, using [3H]pyrilamine as radioligand at 0.1 uM";"B";"BAO_0000221";"tissue-based format";"Cavia porcellus";"CHEMBL3638233";"Cerebellum";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1126065";"1";"Scientific Literature";"J. Med. Chem.";"1992";""
"CHEMBL11603";"";"0";"277.37";"0";"3.09";"8";"NCCc1c[nH]c(C(c2ccccc2)c2ccccc2)n1";"Relative potency";"'='";"8.0";"";"";"";"";"";"";"";"";"";"False";"CHEMBL698614";"Relative potency in guinea pig ileum whole segment; value ranges from 4 to 15";"F";"BAO_0000221";"tissue-based format";"Cavia porcellus";"CHEMBL3638244";"Ileum";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1132974";"1";"Scientific Literature";"J. Med. Chem.";"2000";""
"CHEMBL112670";"";"0";"260.29";"0";"2.21";"6";"COC(=O)c1ccc(OCCCc2c[nH]cn2)cc1";"Kd";"'='";"158.49";"nM";"6.80";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL857122";"Histamine H1-receptor activity on isolated guinea pig ileum";"F";"BAO_0000221";"tissue-based format";"Cavia porcellus";"CHEMBL3638244";"Ileum";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1132948";"1";"Scientific Literature";"J. Med. Chem.";"2000";""
"CHEMBL350456";"";"0";"327.34";"0";"1.48";"2";"CC(C)NC(=O)OCCCc1c[nH]cn1.O=C(O)/C=C/C(=O)O";"pKB";"'<'";"4.0";"";"";"";"";"";"";"";"";"";"False";"CHEMBL699476";"Activity against Histamine H1 receptor of guinea pig ileum";"F";"BAO_0000221";"tissue-based format";"Cavia porcellus";"CHEMBL3638244";"Ileum";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1132581";"1";"Scientific Literature";"J. Med. Chem.";"1999";""
"CHEMBL296419";"ASTEMIZOLE";"4";"458.58";"1";"5.35";"astemizole";"COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1";"ED50";"'='";"0.53";"mg.kg-1";"";"";"";"UO_0000308";"";"";"";"";"False";"CHEMBL681124";"Compound is evaluated for the inhibition of H1-receptor antagonists of histamine-induced skin wheal formation in the guinea pig with a pretreatment interval prior to histamine challenge at 1 h";"F";"BAO_0000019";"assay format";"Cavia porcellus";"";"";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1128457";"1";"Scientific Literature";"J. Med. Chem.";"1995";""
"CHEMBL472273";"";"0";"394.45";"0";"2.74";"56, Oxo-arpromidine";"N=C(NCCCc1c[nH]cn1)NC(=O)CC(c1ccc(F)cc1)c1ccccn1";"Kd";"'='";"3715.35";"nM";"5.43";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL953171";"Antagonist activity at histamine H1 receptor in guinea pig ileum assessed as inhibition of histamine-induced positive chronotropic activity";"F";"BAO_0000221";"tissue-based format";"Cavia porcellus";"CHEMBL3638244";"Ileum";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1152279";"1";"Scientific Literature";"J. Med. Chem.";"2008";""
"CHEMBL486963";"";"0";"327.43";"0";"2.40";"71";"N=C(NCCCc1c[nH]cn1)NC(=O)CCCCc1ccccc1";"Kd";"'='";"562.34";"nM";"6.25";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL953171";"Antagonist activity at histamine H1 receptor in guinea pig ileum assessed as inhibition of histamine-induced positive chronotropic activity";"F";"BAO_0000221";"tissue-based format";"Cavia porcellus";"CHEMBL3638244";"Ileum";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1152279";"1";"Scientific Literature";"J. Med. Chem.";"2008";""
"CHEMBL513056";"";"0";"335.44";"0";"0.95";"46";"Cc1[nH]cnc1CSCC(=O)NC(=N)NCCCc1c[nH]cn1";"Kd";"'='";"4265.8";"nM";"5.37";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL953171";"Antagonist activity at histamine H1 receptor in guinea pig ileum assessed as inhibition of histamine-induced positive chronotropic activity";"F";"BAO_0000221";"tissue-based format";"Cavia porcellus";"CHEMBL3638244";"Ileum";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1152279";"1";"Scientific Literature";"J. Med. Chem.";"2008";""
"CHEMBL305775";"ROCASTINE";"0";"265.38";"0";"1.40";"64";"CN(C)CCC1CN(C)C(=S)c2cccnc2O1";"Survival";"'='";"50.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL689760";"Histamine induced lethality, at 60-min pretreatment time of 0.1 mg/kg p.o. in guinea pigs.";"F";"BAO_0000218";"organism-based format";"Cavia porcellus";"";"";"";"";"CHEMBL3943";"Histamine H1 receptor";"Cavia porcellus";"SINGLE PROTEIN";"CHEMBL1124606";"1";"Scientific Literature";"J. Med. Chem.";"1989";""
